freq,value
2.920000000000000000e+02,2.564314502481465852e-05
2.930000000000000000e+02,2.078788437983680146e-05
2.940000000000000000e+02,1.091280502017034504e-05
2.950000000000000000e+02,3.238112443520385424e-05
2.960000000000000000e+02,5.087220361334764861e-05
2.970000000000000000e+02,3.973208418515588794e-05
2.980000000000000000e+02,2.186783821435021001e-05
2.990000000000000000e+02,2.154692783521837163e-05
3.000000000000000000e+02,4.129585417745754237e-05
3.010000000000000000e+02,7.122979248791946340e-05
3.020000000000000000e+02,7.954167798278824063e-05
3.030000000000000000e+02,5.921724763080920835e-05
3.040000000000000000e+02,3.402093001228582010e-05
3.050000000000000000e+02,3.263608837162010459e-05
3.060000000000000000e+02,6.425387486932608236e-05
3.070000000000000000e+02,8.895301485552235723e-05
3.080000000000000000e+02,1.057201326053596059e-04
3.090000000000000000e+02,7.320293197401072283e-05
3.100000000000000000e+02,4.068014026515001652e-05
3.110000000000000000e+02,4.818504558567211212e-05
3.120000000000000000e+02,8.694822084001879291e-05
3.130000000000000000e+02,1.075600822888863917e-04
3.140000000000000000e+02,1.258951602924699440e-04
3.150000000000000000e+02,9.222664100765134456e-05
3.160000000000000000e+02,5.782329323251795048e-05
3.170000000000000000e+02,7.169553038724325021e-05
3.180000000000000000e+02,9.162014749410001620e-05
3.190000000000000000e+02,1.141458187691823218e-04
3.200000000000000000e+02,1.424701167571167614e-04
3.210000000000000000e+02,1.062997701440220619e-04
3.220000000000000000e+02,9.218272810010727069e-05
3.230000000000000000e+02,8.914451861916719577e-05
3.240000000000000000e+02,9.545936833813223419e-05
3.250000000000000000e+02,1.142516771211109455e-04
3.260000000000000000e+02,1.410790865219523180e-04
3.270000000000000000e+02,1.063414749043813812e-04
3.280000000000000000e+02,1.074570118842465552e-04
3.290000000000000000e+02,1.280389890847338167e-04
3.300000000000000000e+02,1.200463259408872857e-04
3.310000000000000000e+02,1.095810434087796158e-04
3.320000000000000000e+02,1.508475787015739532e-04
3.330000000000000000e+02,1.062184471565873027e-04
3.340000000000000000e+02,1.189388826156695210e-04
3.350000000000000000e+02,1.748529107396835642e-04
3.360000000000000000e+02,1.784494456815300235e-04
3.370000000000000000e+02,1.468474497662205223e-04
3.380000000000000000e+02,1.919820038658840865e-04
3.390000000000000000e+02,1.324692345295096316e-04
3.400000000000000000e+02,1.251930150086922656e-04
3.410000000000000000e+02,2.440863329822235480e-04
3.420000000000000000e+02,2.557621854844162736e-04
3.430000000000000000e+02,2.495042829062879162e-04
3.440000000000000000e+02,2.717982509612917484e-04
3.450000000000000000e+02,1.848105257935119070e-04
3.460000000000000000e+02,1.636494133998522783e-04
3.470000000000000000e+02,3.200548202715529475e-04
3.480000000000000000e+02,3.519010369403876562e-04
3.490000000000000000e+02,3.774817464508347774e-04
3.500000000000000000e+02,3.467508962484251375e-04
3.510000000000000000e+02,2.247340949887101553e-04
3.520000000000000000e+02,2.356853445648982243e-04
3.530000000000000000e+02,4.064481398738159891e-04
3.540000000000000000e+02,4.678882845269107839e-04
3.550000000000000000e+02,5.795260839429626281e-04
3.560000000000000000e+02,5.127396478226323552e-04
3.570000000000000000e+02,3.075509892297025147e-04
3.580000000000000000e+02,3.630598018230948940e-04
3.590000000000000000e+02,4.824023975017482533e-04
3.600000000000000000e+02,5.951705640953233040e-04
3.610000000000000000e+02,8.729394206797879731e-04
3.620000000000000000e+02,8.950936921808945413e-04
3.630000000000000000e+02,5.842011271920506330e-04
3.640000000000000000e+02,7.221734140683704105e-04
3.650000000000000000e+02,7.492475974428382344e-04
3.660000000000000000e+02,1.098261733215830831e-03
3.670000000000000000e+02,2.228776888666800758e-03
3.680000000000000000e+02,3.084534359183365229e-03
3.690000000000000000e+02,2.528930733168280407e-03
