freq,value
5.130000000000000000e+02,1.650227901679434013e-03
5.140000000000000000e+02,1.725114828204912885e-03
5.150000000000000000e+02,1.477716730596223939e-03
5.160000000000000000e+02,1.481769958813719795e-03
5.170000000000000000e+02,1.717930682989251201e-03
5.180000000000000000e+02,1.596811348874214954e-03
5.190000000000000000e+02,1.775193614670069180e-03
5.200000000000000000e+02,1.729348803373441682e-03
5.210000000000000000e+02,1.591634443268433218e-03
5.220000000000000000e+02,1.658938103716820498e-03
5.230000000000000000e+02,1.674291467370645501e-03
5.240000000000000000e+02,1.815747452026177274e-03
5.250000000000000000e+02,1.700931890884584564e-03
5.260000000000000000e+02,1.965227945041546700e-03
5.270000000000000000e+02,1.811388329447277548e-03
5.280000000000000000e+02,1.888758356937677045e-03
5.290000000000000000e+02,1.766353686507304149e-03
5.300000000000000000e+02,1.690384319566609790e-03
5.310000000000000000e+02,1.422077587515292599e-03
5.320000000000000000e+02,1.309492658542607156e-03
5.330000000000000000e+02,1.003549251244873928e-03
5.340000000000000000e+02,8.770369719493393548e-04
5.350000000000000000e+02,9.929902599458116392e-04
5.360000000000000000e+02,1.115492421316203325e-03
5.370000000000000000e+02,9.550095049852857284e-04
5.380000000000000000e+02,1.154616116879931750e-03
5.390000000000000000e+02,1.107147650063113314e-03
5.400000000000000000e+02,9.725958742027607804e-04
5.410000000000000000e+02,7.368454733699559417e-04
5.420000000000000000e+02,9.195559646655973628e-04
5.430000000000000000e+02,1.325456879428644303e-03
5.440000000000000000e+02,1.779115060341042876e-03
5.450000000000000000e+02,2.537657375051958694e-03
5.460000000000000000e+02,2.987611318540468568e-03
5.470000000000000000e+02,3.093375677953547672e-03
5.480000000000000000e+02,2.944101642714954357e-03
5.490000000000000000e+02,2.835586643954321473e-03
5.500000000000000000e+02,2.398927464972033883e-03
5.510000000000000000e+02,2.092746625353325476e-03
5.520000000000000000e+02,1.736675016263074245e-03
5.530000000000000000e+02,1.449267763512533756e-03
5.540000000000000000e+02,9.731320385560773096e-04
5.550000000000000000e+02,6.405807053868717120e-04
5.560000000000000000e+02,5.671165531111281837e-04
5.570000000000000000e+02,6.963961797457336560e-04
5.580000000000000000e+02,7.531990314073177964e-04
5.590000000000000000e+02,5.160365927680915466e-04
5.600000000000000000e+02,6.574226201947655068e-04
5.610000000000000000e+02,5.806019552962496909e-04
5.620000000000000000e+02,4.471006314613147951e-04
5.630000000000000000e+02,6.573648080219847336e-04
5.640000000000000000e+02,6.685568529671534520e-04
5.650000000000000000e+02,5.055498460573412591e-04
5.660000000000000000e+02,4.099690194665763453e-04
5.670000000000000000e+02,7.874941265986892336e-04
5.680000000000000000e+02,6.822142606459917664e-04
5.690000000000000000e+02,5.258018221762823536e-04
5.700000000000000000e+02,6.621123773654440884e-04
5.710000000000000000e+02,5.985248906352098061e-04
5.720000000000000000e+02,7.335615745360794977e-04
5.730000000000000000e+02,8.679432104438788292e-04
5.740000000000000000e+02,1.041729941750362291e-03
5.750000000000000000e+02,1.255674812676584474e-03
5.760000000000000000e+02,1.596579256109812708e-03
5.770000000000000000e+02,1.552773674963928846e-03
5.780000000000000000e+02,1.582047245131276876e-03
5.790000000000000000e+02,1.159134164516289513e-03
5.800000000000000000e+02,1.665482661174346639e-03
5.810000000000000000e+02,1.658015000715389433e-03
