freq,value
2.300000000000000000e+02,2.950016409754888623e-03
2.310000000000000000e+02,3.858365590833784994e-03
2.320000000000000000e+02,2.846587328379967564e-03
2.330000000000000000e+02,1.441436159129444797e-03
2.340000000000000000e+02,2.359956125969248780e-03
2.350000000000000000e+02,4.332091861174352035e-03
2.360000000000000000e+02,5.217797447705754994e-03
2.370000000000000000e+02,6.011875338905162472e-03
2.380000000000000000e+02,4.771043907965318367e-03
2.390000000000000000e+02,3.239011959034551399e-03
2.400000000000000000e+02,3.926417612346472762e-03
2.410000000000000000e+02,4.671846063236381741e-03
2.420000000000000000e+02,8.342185422684894255e-03
2.430000000000000000e+02,1.095951897696789516e-02
2.440000000000000000e+02,8.727787318523387225e-03
2.450000000000000000e+02,7.430026596489569708e-03
2.460000000000000000e+02,6.524711596523742607e-03
2.470000000000000000e+02,7.468375359411826876e-03
2.480000000000000000e+02,5.162269952539389958e-03
2.490000000000000000e+02,9.400387695049571349e-03
2.500000000000000000e+02,1.116074026423953709e-02
2.510000000000000000e+02,6.806040923286555896e-03
2.520000000000000000e+02,4.240503038251484946e-03
2.530000000000000000e+02,4.222368531515554441e-03
2.540000000000000000e+02,3.083264690713466948e-03
2.550000000000000000e+02,2.506578809459323546e-03
2.560000000000000000e+02,1.642393545829294327e-03
2.570000000000000000e+02,2.713813110651047168e-03
2.580000000000000000e+02,4.221271790716808400e-03
2.590000000000000000e+02,4.103933676216281468e-03
2.600000000000000000e+02,4.408821858879035868e-03
2.610000000000000000e+02,2.898663300544780577e-03
2.620000000000000000e+02,1.024296727806836777e-03
2.630000000000000000e+02,1.052636375282246057e-03
2.640000000000000000e+02,2.753988334911236513e-03
2.650000000000000000e+02,3.910216799193123351e-03
2.660000000000000000e+02,3.396472590593006997e-03
2.670000000000000000e+02,2.527991750175901265e-03
2.680000000000000000e+02,2.441671597941049397e-03
2.690000000000000000e+02,3.412919342525575980e-03
2.700000000000000000e+02,2.321349748693439605e-03
2.710000000000000000e+02,1.914634533872944244e-03
2.720000000000000000e+02,1.838328579135806336e-03
2.730000000000000000e+02,2.046402067754513054e-03
2.740000000000000000e+02,1.892112811055764263e-03
2.750000000000000000e+02,2.123375065510546035e-03
2.760000000000000000e+02,1.973415471625330868e-03
2.770000000000000000e+02,1.745444327508377915e-03
2.780000000000000000e+02,1.703875863630632381e-03
2.790000000000000000e+02,1.588541434534963739e-03
2.800000000000000000e+02,1.929385712018057619e-03
2.810000000000000000e+02,1.358990011335037534e-03
2.820000000000000000e+02,1.024315152730406481e-03
2.830000000000000000e+02,1.649273491992204500e-03
2.840000000000000000e+02,1.754545758814719976e-03
2.850000000000000000e+02,1.807849873217522857e-03
2.860000000000000000e+02,1.651955258028079462e-03
2.870000000000000000e+02,1.563922375921800558e-03
2.880000000000000000e+02,2.375107669047052568e-03
2.890000000000000000e+02,2.104991776783627505e-03
2.900000000000000000e+02,2.128602483915760599e-03
2.910000000000000000e+02,3.381601569675853937e-03
2.920000000000000000e+02,2.265233110168875935e-03
2.930000000000000000e+02,1.373484716313332771e-03
2.940000000000000000e+02,3.233953959837052201e-03
2.950000000000000000e+02,4.067978418037010262e-03
2.960000000000000000e+02,2.939621794864818831e-03
2.970000000000000000e+02,1.588022960562819521e-03
2.980000000000000000e+02,3.784290014988536503e-03
2.990000000000000000e+02,2.860412965504637722e-03
3.000000000000000000e+02,2.105998762845878031e-03
3.010000000000000000e+02,3.743171351148418501e-03
3.020000000000000000e+02,3.049459209228663498e-03
3.030000000000000000e+02,2.269499435364176042e-03
3.040000000000000000e+02,1.561024219684471184e-03
3.050000000000000000e+02,2.424462993133359029e-03
3.060000000000000000e+02,2.613716720081517720e-03
3.070000000000000000e+02,1.818198942577125762e-03
3.080000000000000000e+02,2.204564186298585502e-03
3.090000000000000000e+02,2.083611105842596810e-03
3.100000000000000000e+02,1.538603311172197100e-03
3.110000000000000000e+02,1.508134186510641517e-03
3.120000000000000000e+02,1.491160897864618213e-03
3.130000000000000000e+02,2.199783667633867321e-03
3.140000000000000000e+02,2.467253131132948665e-03
3.150000000000000000e+02,1.701480457999679638e-03
3.160000000000000000e+02,3.137934286234637764e-03
3.170000000000000000e+02,2.624762657887372286e-03
3.180000000000000000e+02,2.369503251053907932e-03
3.190000000000000000e+02,2.968873566579135516e-03
3.200000000000000000e+02,4.045678931163160068e-03
3.210000000000000000e+02,3.113926953837685419e-03
3.220000000000000000e+02,4.217081291004493200e-03
3.230000000000000000e+02,3.524347215657289058e-03
3.240000000000000000e+02,5.626044921690348359e-03
3.250000000000000000e+02,5.953020499086110820e-03
3.260000000000000000e+02,5.718288121211648548e-03
3.270000000000000000e+02,9.940785546678196360e-03
3.280000000000000000e+02,7.644299761411907715e-03
3.290000000000000000e+02,6.726536519904858721e-03
3.300000000000000000e+02,1.029565937526307970e-02
3.310000000000000000e+02,7.456234009056617387e-03
3.320000000000000000e+02,8.887567655717689211e-03
3.330000000000000000e+02,3.331105746677324141e-03
3.340000000000000000e+02,4.207123588391461534e-03
3.350000000000000000e+02,4.846709392240805200e-03
3.360000000000000000e+02,5.308938290891785511e-03
3.370000000000000000e+02,4.997921323129395424e-03
3.380000000000000000e+02,3.637931359555545557e-03
3.390000000000000000e+02,2.464536704840259319e-03
3.400000000000000000e+02,1.223618451266026818e-03
3.410000000000000000e+02,2.919045220743792923e-03
3.420000000000000000e+02,2.477792463349068244e-03
